x,y,angle,ID,dt,T,obj0,rssi0,obj1,rssi1,obj2,rssi2,obj3,rssi3,obj4,rssi4
-6.4263,-8.3064,167.47,1,1.041,3311.8,4,65,3,74,1,69,0,68,2,76
-6.4075,-8.315,167.47,1,1.043,3312.8,4,65,3,74,1,69,0,68,2,76
-6.4151,-8.3039,167.47,1,1.062,3313.9,4,65,3,74,1,69,0,68,2,77
-6.4429,-8.3052,167.47,1,1.041,3314.9,4,65,3,74,1,68,0,68,2,77
-6.4197,-8.3064,167.47,1,1.058,3316,4,65,3,74,1,68,0,68,2,77
-6.4203,-8.3189,167.47,1,1.047,3317,4,64,3,74,1,68,0,68,2,77
-7.228,-8.2457,167.47,1,1.044,3318.1,4,64,3,74,1,68,0,68,2,77
-7.2268,-8.2429,167.47,1,1.061,3319.1,4,64,3,74,1,68,0,68,2,77
-8.0717,-8.2726,168.69,1,1.06,3320.2,4,64,3,74,1,68,0,68,2,77
-8.0668,-8.2784,174.29,1,1.046,3321.2,4,64,3,74,1,68,0,69,2,77
-8.0717,-8.2726,174.29,1,1.041,3322.3,4,64,3,74,1,68,0,69,2,77
-8.5091,-8.2594,167.47,1,1.044,3323.3,4,64,3,74,1,68,0,69,2,77
-9.1527,-8.2181,167.47,1,1.062,3324.4,4,64,3,74,1,68,0,68,2,77
-9.1316,-8.1997,167.47,1,1.063,3325.4,4,64,3,74,1,68,0,68,2,77
-9.1413,-8.2251,167.47,1,1.041,3326.5,4,64,3,74,1,69,0,68,2,77
-9.1306,-8.1978,167.47,1,1.042,3327.5,4,64,3,74,1,69,0,68,2,77
-9.8697,-8.2175,173.66,1,1.059,3328.6,4,64,3,74,1,69,0,68,2,77
-9.9551,-8.2395,173.66,1,1.044,3329.6,4,64,3,74,1,69,0,68,2,77
-10.575,-8.2356,173.66,1,1.044,3330.7,4,64,3,74,1,69,0,68,2,77
-10.586,-8.2142,174.29,1,1.067,3331.7,4,64,3,74,1,69,0,68,2,77
-10.602,-8.2509,174.29,1,1.042,3332.8,4,64,3,74,1,69,0,68,2,77
-10.621,-8.2317,173.66,1,1.046,3333.8,4,64,3,74,1,69,0,68,2,77
-10.938,-8.2026,167.47,1,1.061,3334.9,4,64,3,74,1,69,0,68,2,75
-10.963,-8.1803,167.47,1,1.042,3335.9,4,65,3,74,1,69,0,68,2,75
-11.533,-8.1988,167.47,1,1.045,3337,4,65,3,74,1,69,0,68,2,75
-11.542,-8.1774,167.47,1,1.061,3338,4,65,3,74,1,69,0,68,2,75
-11.535,-8.189,167.47,1,1.044,3339.1,4,65,3,74,1,69,0,68,2,75
-11.535,-8.189,167.47,1,1.061,3340.1,4,65,3,74,1,69,0,68,2,75
-11.521,-8.1919,167.47,1,1.042,3341.2,4,65,3,74,1,69,0,68,2,75
-11.521,-8.1861,167.47,1,1.058,3342.2,4,65,3,74,1,69,0,68,2,75
-11.521,-8.1861,167.47,1,1.049,3343.3,4,65,3,74,1,69,0,69,2,75
-11.535,-8.189,167.47,1,1.044,3344.3,4,65,3,74,1,69,0,68,2,75
-12.154,-8.1919,167.47,1,1.061,3345.4,4,64,3,75,1,69,0,68,2,75
-12.619,-8.1552,168.69,1,1.049,3346.4,4,65,3,74,1,69,0,68,2,75
-12.614,-8.1484,174.29,1,1.04,3347.5,4,65,3,74,1,69,0,68,2,75
-12.611,-8.1456,168.69,1,1.06,3348.5,4,65,3,74,1,69,0,68,2,75
-12.594,-8.1436,168.69,1,1.04,3349.6,4,65,3,74,1,69,0,68,2,75
-12.591,-8.13,174.29,1,1.06,3350.6,4,65,3,74,1,69,0,68,2,75
-12.623,-8.1687,168.69,1,1.08,3351.7,4,65,3,74,1,69,0,68,2,75
-12.607,-8.1493,174.29,1,1.003,3352.7,4,65,3,72,1,69,0,68,2,75
-13.433,-8.1395,167.47,1,1.068,3353.8,4,65,3,72,1,69,0,68,2,75
-13.441,-8.1503,167.47,1,1.042,3354.8,4,65,3,73,1,69,0,68,2,75
-13.434,-8.126,167.47,1,1.06,3355.9,4,66,3,74,1,69,0,67,2,75
-14.309,-8.1141,174.29,1,1.043,3356.9,4,65,3,74,1,69,0,66,2,75
-14.338,-8.0949,167.47,1,1.041,3358,4,65,3,74,1,69,0,66,2,75
-14.306,-8.12,174.29,1,1.066,3359.1,4,65,3,74,1,69,0,66,2,75
-14.342,-8.0751,168.69,1,1.044,3360.1,4,65,3,74,1,69,0,66,2,75
-15.403,-8.1377,167.47,1,1.042,3361.1,4,64,3,74,1,69,0,66,2,75
-15.396,-8.1396,167.47,1,1.067,3362.2,4,64,3,74,1,69,0,67,2,75
-16.085,-8.1023,167.47,1,1.042,3363.2,4,64,3,74,1,69,0,68,2,75
-16.591,-8.0789,173.66,1,1.061,3364.3,4,64,3,74,1,69,0,68,2,75
-17.271,-8.0902,167.47,1,1.031,3365.3,4,64,3,74,1,69,0,68,2,75
-17.288,-8.0708,173.66,1,1.067,3366.4,4,65,3,75,1,69,0,68,2,75
-17.782,-8.0435,173.66,1,1.042,3367.4,4,65,3,74,1,69,0,69,2,76
-18.532,-8.0578,173.66,1,1.06,3368.5,4,64,3,74,1,69,0,70,2,76
-19.128,-8.059,173.66,1,1.042,3369.5,4,64,3,74,1,69,0,71,2,76
-19.163,-8.0224,173.66,1,1.041,3370.6,4,64,3,74,1,69,0,71,2,76
-19.176,-8.0352,173.66,1,1.067,3371.7,4,64,3,74,1,69,0,73,2,77
-19.785,-8.0376,173.66,1,1.045,3372.7,4,64,3,74,1,69,0,76,2,77
-20.533,-7.9691,173.66,1,1.048,3373.7,4,64,3,74,1,69,0,77,2,76
-20.552,-7.9894,173.66,1,1.041,3374.8,4,64,3,74,1,69,0,78,2,76
-22.009,-7.9503,174.29,1,1.066,3375.9,4,64,3,74,1,69,0,78,2,76
-22.124,-7.9338,174.29,1,1.048,3376.9,4,65,3,75,1,69,0,78,2,76
-22.778,-7.9042,174.29,1,1.037,3377.9,4,65,3,75,1,69,0,74,2,76
-23.889,-7.8882,174.29,1,1.065,3379,4,65,3,74,1,69,0,74,2,76
-23.888,-7.9369,173.66,1,1.038,3380,4,65,3,74,1,69,0,74,2,76
-24.691,-7.826,174.29,1,1.066,3381.1,4,65,3,74,1,69,0,74,2,76
-24.691,-7.826,174.29,1,1.034,3382.1,4,65,3,74,1,69,0,74,2,76
-25.342,-7.821,174.29,1,1.066,3383.2,4,65,3,74,1,69,0,73,2,76
-25.337,-7.8227,174.29,1,1.035,3384.2,4,65,3,74,1,69,0,73,2,76
-26.116,-7.8037,173.66,1,1.065,3385.3,4,65,3,74,1,69,0,73,2,76
-26.114,-7.8175,173.66,1,1.035,3386.3,4,65,3,74,1,69,0,73,2,76
-26.736,-7.8092,173.66,1,1.069,3387.4,4,66,3,74,1,69,0,73,2,76
-26.737,-7.811,173.66,1,1.032,3388.4,4,65,3,74,1,69,0,73,2,76
-27.247,-7.7419,174.29,1,1.051,3389.5,4,65,3,74,1,69,0,72,2,76
-27.999,-7.7823,173.66,1,1.066,3390.6,4,65,3,74,1,69,0,72,2,76
-28.015,-7.7328,173.66,1,1.036,3391.6,4,65,3,74,1,69,0,72,2,76
-28.496,-7.7407,168.69,1,1.066,3392.7,4,65,3,74,1,69,0,72,2,76
-29.155,-7.7133,173.66,1,1.033,3393.7,4,65,3,74,1,69,0,72,2,76
-29.152,-7.7078,173.66,1,1.069,3394.8,4,65,3,74,1,69,0,72,2,76
-29.611,-7.727,168.69,1,1.05,3395.8,4,65,3,74,1,69,0,73,2,76
-29.578,-7.7339,168.69,1,1.051,3396.9,4,65,3,74,1,69,0,73,2,76
-29.58,-7.722,174.29,1,1.031,3397.9,4,65,3,74,1,69,0,73,2,76
-29.633,-7.7141,168.69,1,1.07,3399,4,65,3,74,1,69,0,73,2,76
-29.988,-7.6942,173.66,1,1.034,3400,4,65,3,74,1,69,0,73,2,76
-29.998,-7.6883,167.47,1,1.048,3401.1,4,65,3,74,1,69,0,73,2,76
-30.535,-7.6687,167.47,1,1.051,3402.1,4,65,3,74,1,69,0,73,2,76
-30.526,-7.6806,167.47,1,1.052,3403.2,4,65,3,74,1,69,0,73,2,76
-30.536,-7.6703,167.47,1,1.065,3404.2,4,65,3,74,1,69,0,73,2,76
-30.523,-7.6743,167.47,1,1.034,3405.3,4,65,3,74,1,69,0,73,2,76
-30.533,-7.6837,167.47,1,1.05,3406.3,4,65,3,74,1,69,0,73,2,76
-31.1,-7.6833,167.47,1,1.053,3407.4,4,65,3,75,1,69,0,73,2,76
-31.129,-7.6582,167.47,1,1.049,3408.4,4,64,3,74,1,69,0,73,2,76
-31.1,-7.6545,167.47,1,1.05,3409.5,4,64,3,74,1,69,0,73,2,76
-31.097,-7.6536,167.47,1,1.05,3410.5,4,64,3,74,1,69,0,73,2,76
-31.08,-7.6703,167.47,1,1.053,3411.6,4,64,3,74,1,69,0,73,2,76
-31.083,-7.6804,167.47,1,1.068,3412.6,4,64,3,74,1,69,0,73,2,76
-31.097,-7.6536,167.47,1,1.048,3413.7,4,64,3,74,1,69,0,73,2,76
-31.762,-7.6165,167.47,1,1.034,3414.7,4,64,3,74,1,69,0,73,2,76
-31.835,-7.6109,167.47,1,1.056,3415.8,4,64,3,74,1,69,0,73,2,76
-31.835,-7.658,167.47,1,1.044,3416.8,4,64,3,74,1,69,0,73,2,76
-31.827,-7.6435,167.47,1,1.058,3417.9,4,65,3,75,1,69,0,73,2,76
-31.824,-7.63,167.47,1,1.044,3418.9,4,65,3,74,1,69,0,73,2,76
-32.533,-7.6285,167.47,1,1.066,3420,4,65,3,74,1,69,0,73,2,76
-33.025,-7.6146,167.47,1,1.032,3421,4,65,3,74,1,69,0,73,2,76
-33.615,-7.6034,167.47,1,1.056,3422.1,4,65,3,74,1,69,0,73,2,76
-34.255,-7.5947,173.66,1,1.046,3423.1,4,65,3,74,1,69,0,73,2,75
-35.042,-7.5352,167.47,1,1.056,3424.2,4,65,3,74,1,69,0,74,2,75
-35.77,-7.4964,167.47,1,1.045,3425.2,4,65,3,74,1,68,0,74,2,75
-36.441,-7.4965,167.47,1,1.059,3426.3,4,65,3,74,1,68,0,74,2,76
-37.252,-7.4815,168.69,1,1.044,3427.3,4,65,3,74,1,68,0,74,2,76
-37.418,-7.4784,167.47,1,1.057,3428.4,4,65,3,75,1,68,0,74,2,76
-37.825,-7.4709,168.69,1,1.043,3429.4,4,65,3,74,1,69,0,74,2,76
-38.574,-7.4607,173.66,1,1.055,3430.5,4,65,3,74,1,69,0,74,2,76
-39.409,-7.4696,167.47,1,1.058,3431.5,4,64,3,74,1,69,0,74,2,76
-39.4,-7.4592,167.47,1,1.042,3432.6,4,64,3,74,1,68,0,73,2,76
-39.933,-7.419,173.66,1,1.054,3433.6,4,64,3,74,1,68,0,73,2,76
-39.966,-7.4059,173.66,1,1.043,3434.7,4,64,3,74,1,68,0,71,2,76
-41.277,-7.3942,167.47,1,1.059,3435.7,4,64,3,74,1,68,0,71,2,76
-41.288,-7.3975,173.66,1,1.042,3436.8,4,64,3,74,1,68,0,71,2,76
-42.291,-7.3612,174.29,1,1.048,3437.8,4,64,3,74,1,68,0,71,2,76
-42.291,-7.3727,174.29,1,1.059,3438.9,4,65,3,75,1,68,0,71,2,76
-43.033,-7.3829,174.29,1,1.054,3439.9,4,65,3,74,1,70,0,70,4,64
-43.017,-7.3736,174.29,1,1.252,3441.2,3,74,1,69,0,70,2,76,4,64
-43.723,-7.3363,173.66,1,1.051,3442.2,3,74,1,69,0,70,2,76,4,64
-43.73,-7.3279,173.66,1,1.036,3443.3,3,74,1,69,0,70,2,76,4,64
-44.478,-7.303,173.66,1,1.055,3444.3,3,74,1,69,0,70,2,76,4,64
-45.115,-7.2613,173.66,1,1.063,3445.4,3,74,1,69,0,71,2,76,4,64
-46.157,-7.2554,174.29,1,1.042,3446.4,3,74,1,69,0,72,2,76,4,64
-46.163,-7.2574,173.66,1,1.058,3447.5,3,74,1,69,0,77,2,76,4,64
-46.749,-7.2167,174.29,1,1.037,3448.5,3,73,1,69,0,81,2,76,4,65
-47.567,-7.1885,174.29,1,1.055,3449.6,3,74,1,69,0,81,2,76,4,65
-47.603,-7.1951,174.29,1,1.041,3450.6,3,74,1,69,0,80,2,76,4,65
-48.225,-7.157,174.29,1,1.055,3451.7,3,74,1,69,0,77,2,76,4,65
-49.35,-7.1235,168.69,1,1.056,3452.7,3,74,1,69,0,73,4,65,3,74
-49.323,-7.1102,168.69,1,1.16,3453.9,1,69,0,71,2,76,4,65,3,74
-49.822,-7.1544,168.69,1,1.055,3454.9,1,69,0,70,2,76,4,65,3,74
-50.475,-7.1363,168.69,1,1.057,3456,1,69,0,70,2,76,4,65,3,74
-50.454,-7.1024,168.69,1,1.051,3457.1,1,69,0,70,2,76,4,65,3,74
-50.868,-7.0858,167.47,1,1.055,3458.1,1,69,0,69,4,65,3,74,1,69
-51.438,-7.0586,167.47,1,1.269,3459.4,0,68,2,76,4,65,3,75,1,69
-52.13,-7.0551,167.47,1,1.041,3460.4,0,67,2,76,4,65,3,74,1,69
-52.13,-7.0557,167.47,1,1.056,3461.5,0,67,4,65,3,74,1,69,0,66
-52.665,-7.0442,167.47,1,1.546,3463,4,65,3,74,1,69,0,66,2,76
-53.188,-7.0641,168.69,1,1.059,3464.1,4,65,3,74,1,69,0,66,2,76
-53.944,-7.0328,167.47,1,1.056,3465.1,4,65,3,74,1,69,0,66,2,76
-54.87,-7.0469,168.69,1,1.057,3466.2,4,65,3,74,1,69,0,66,2,76
-54.895,-7.0513,168.69,1,1.055,3467.2,4,65,3,74,1,69,0,66,2,76
-55.714,-7.0619,167.47,1,1.034,3468.3,4,65,3,73,1,69,0,66,2,77
-56.407,-7.0337,167.47,1,1.053,3469.3,4,65,3,73,1,69,0,66,2,76
-56.459,-7.0158,167.47,1,1.054,3470.4,4,65,3,74,1,69,0,66,2,76
-57.402,-6.9988,174.29,1,1.055,3471.4,4,65,3,74,1,69,0,66,4,64
-58.095,-6.9708,174.29,1,1.253,3472.7,3,74,1,69,0,66,2,76,4,64
-58.102,-6.9411,168.69,1,1.035,3473.7,3,74,1,69,0,66,2,76,4,64
-58.112,-6.9738,168.69,1,1.055,3474.8,3,74,1,69,0,66,2,76,4,64
-58.128,-6.9719,168.69,1,1.076,3475.9,3,74,1,69,0,66,2,76,4,64
-58.56,-6.9171,168.69,1,1.036,3476.9,3,74,1,69,0,66,2,76,4,64
-58.734,-6.9526,174.29,1,1.034,3477.9,3,74,1,69,0,66,2,76,4,64
-58.708,-6.9104,168.69,1,1.056,3479,3,74,1,69,0,66,2,76,4,65
-59.198,-6.92,168.69,1,1.054,3480,3,75,1,69,0,67,-7,-76,3,74
-59.199,-6.9296,168.69,1,1.16,3481.2,1,69,0,67,-38,-43,3,74,1,69
-59.759,-6.9228,167.47,1,1.282,3482.5,0,67,4,65,3,74,1,69,0,67
-60.732,-6.8147,168.69,1,1.541,3484,4,65,3,74,1,70,0,67,2,75
-60.693,-6.8365,174.29,1,1.071,3485.1,4,65,3,74,1,69,0,67,4,65
-60.66,-6.8106,168.69,1,1.251,3486.3,3,74,1,68,0,67,2,75,4,65
-60.936,-6.7778,167.47,1,1.04,3487.4,3,74,1,68,0,67,2,74,4,65
-61.279,-6.8074,168.69,1,1.053,3488.4,3,74,1,68,0,67,2,74,4,65
-61.332,-6.7403,168.69,1,1.053,3489.5,3,73,1,68,0,67,4,66,3,73
-61.278,-6.763,174.29,1,1.165,3490.7,1,68,0,68,4,66,3,73,1,68
-61.325,-6.7839,174.29,1,1.283,3491.9,0,68,2,74,4,65,3,73,1,68
-61.794,-6.7274,168.69,1,1.037,3493,0,67,2,74,4,65,3,73,1,68
-61.806,-6.7329,168.69,1,1.059,3494,0,67,2,74,4,65,3,73,1,68
-61.794,-6.7262,168.69,2,1.054,3495.1,0,67,4,65,3,73,1,68,0,67
-61.947,-6.7903,174.29,1,1.539,3496.6,4,65,3,73,1,68,0,66,2,75
-62.323,-6.7398,167.47,2,1.075,3497.7,4,65,3,73,1,68,0,66,2,76
-62.317,-6.7249,173.66,2,1.057,3498.8,4,65,3,73,1,68,0,66,4,65
-62.892,-6.7845,173.66,2,1.243,3500,3,73,1,68,0,66,2,76,4,65
-63.111,-6.7445,174.29,2,1.035,3501,3,73,1,68,0,67,2,76,4,65
-63.539,-6.7553,167.47,1,1.054,3502.1,3,73,1,68,0,66,2,76,4,65
-64.191,-6.7272,173.66,1,1.054,3503.1,3,74,1,68,0,66,4,65,3,74
-64.208,-6.7243,173.66,1,1.167,3504.3,1,68,0,66,4,65,3,74,1,69
-64.69,-6.7564,174.29,2,1.278,3505.6,0,66,4,65,3,74,1,68,0,66
-65.326,-6.8189,174.29,1,1.543,3507.1,4,65,3,73,1,68,0,66,2,74
-65.974,-6.7476,174.29,1,1.073,3508.2,4,65,3,73,1,68,0,66,4,65
-66.402,-6.7558,174.29,1,1.248,3509.5,3,73,1,68,0,66,4,65,3,73
-67.25,-6.7448,173.66,1,1.167,3510.6,1,68,0,66,2,74,4,66,3,73
-67.276,-6.694,174.29,1,1.058,3511.7,1,68,0,67,-38,-43,3,73,1,68
-67.923,-6.7188,173.66,1,1.264,3512.9,0,68,4,66,3,74,1,68,0,68
-68.383,-6.5938,174.29,1,1.544,3514.5,4,66,3,74,1,68,0,68,2,74
-68.878,-6.5875,174.29,2,1.073,3515.6,4,65,3,74,1,68,0,68,2,74
-68.883,-6.6026,174.29,1,1.053,3516.6,4,65,3,74,1,68,0,68,4,65
-68.886,-6.6046,174.29,2,1.244,3517.9,3,74,1,68,0,69,4,65,3,74
-69.679,-6.5707,174.29,1,1.163,3519,1,68,0,69,4,65,3,74,1,68
-69.704,-6.6025,174.29,2,1.28,3520.3,0,69,4,65,3,74,1,68,0,69
-70.153,-6.605,174.29,2,1.541,3521.8,4,66,3,74,1,68,0,71,4,65
-70.182,-6.6255,174.29,2,1.267,3523.1,3,74,1,68,0,71,4,64,3,74
-71.168,-6.6309,174.29,2,1.159,3524.3,1,68,0,71,4,64,3,74,1,68
-71.176,-6.6217,173.66,2,1.282,3525.6,0,71,4,64,3,74,1,69,0,71
-71.676,-6.6307,174.29,2,1.559,3527.1,4,64,3,74,1,69,0,71,4,64
-71.687,-6.6119,174.29,2,1.243,3528.4,3,74,1,69,0,71,4,64,3,73
-72.087,-6.5356,174.29,2,1.179,3529.5,1,69,0,71,4,64,3,73,1,68
-72.468,-6.5951,173.66,2,1.262,3530.8,0,71,4,64,3,73,1,68,0,71
-72.841,-6.5961,174.29,1,1.559,3532.4,4,65,3,73,1,68,0,71,4,65
-73.303,-6.5753,174.29,1,1.262,3533.6,3,73,1,68,0,71,4,65,3,74
-73.957,-6.5982,174.29,1,1.159,3534.8,1,68,0,71,4,65,3,74,1,68
-74.309,-6.5823,173.66,1,1.28,3536.1,0,71,4,65,3,74,1,68,0,71
-74.284,-6.5961,174.29,1,1.56,3537.6,4,65,3,74,1,68,0,71,4,65
-74.882,-6.5174,174.29,1,1.24,3538.9,3,74,1,68,0,72,4,65,3,74
-74.89,-6.5412,168.69,1,1.185,3540,1,68,0,73,4,65,3,74,1,68
-75.385,-6.4981,174.29,1,1.26,3541.3,0,74,4,65,3,74,1,68,0,75
-75.345,-6.5196,174.29,1,1.602,3542.9,4,66,3,73,1,68,0,78,4,65
-76.087,-6.4542,173.66,1,1.207,3544.1,3,73,1,68,0,79,4,65,3,72
-76.092,-6.4688,168.69,1,1.18,3545.3,1,68,0,80,4,65,3,72,1,68
-76.392,-6.503,168.69,2,1.262,3546.6,0,81,4,65,3,72,1,69,0,82
-76.713,-6.4126,168.69,2,1.561,3548.1,4,65,3,73,1,69,0,81,4,65
-77.063,-6.4433,168.69,1,1.263,3549.4,3,73,1,69,0,78,4,65,3,73
-77.543,-6.4311,167.47,1,1.162,3550.5,1,68,0,77,4,65,3,73,1,68
-77.567,-6.4237,168.69,1,1.265,3551.8,0,77,4,66,3,73,1,68,0,75
-77.938,-6.362,168.69,2,1.564,3553.4,4,65,3,73,1,68,0,73,4,65
-78.968,-6.3934,167.47,2,1.248,3554.6,3,73,1,68,0,72,4,65,3,75
-78.993,-6.3839,168.69,2,1.18,3555.8,1,68,0,71,4,65,3,75,1,68
-79.273,-6.3846,168.69,2,1.26,3557.1,0,71,4,65,3,74,1,68,0,69
-79.797,-6.3662,168.69,2,1.585,3558.6,4,65,3,74,1,68,0,68,4,65
-80.791,-6.4361,167.47,1,1.24,3559.9,3,74,1,68,0,67,4,65,3,73
-81.384,-6.3678,167.47,1,1.162,3561,1,68,0,67,4,65,3,73,1,68
-81.798,-6.37,167.47,1,1.266,3562.3,0,67,4,66,3,73,1,68,0,67
-82.614,-6.3475,168.69,1,1.563,3563.9,4,66,3,73,1,68,0,67,4,65
-83.157,-6.3201,167.47,1,1.259,3565.1,3,74,1,68,2,76,4,65,3,74
-83.654,-6.3008,167.47,1,1.163,3566.3,1,68,2,76,4,65,3,74,1,68
-84.311,-6.3385,167.47,1,1.265,3567.6,2,75,4,65,3,74,1,68,2,77
-84.313,-6.3289,167.47,1,1.584,3569.1,4,65,3,74,1,68,2,77,4,65
-85.065,-6.2884,167.47,1,1.24,3570.4,3,74,1,69,2,76,4,65,3,74
-86.149,-6.2845,174.29,1,1.159,3571.5,1,69,2,76,4,65,3,74,1,68
-86.788,-6.2922,174.29,1,1.284,3572.8,2,75,4,66,3,74,1,68,2,75
-87.772,-6.2287,168.69,1,1.562,3574.4,4,65,3,74,1,68,2,76,4,65
-88.236,-6.2542,167.47,1,1.242,3575.6,3,74,1,69,2,76,4,65,3,74
-88.926,-6.278,167.47,1,1.181,3576.8,1,69,2,76,4,65,3,74,1,71
-89.657,-6.2828,167.47,1,1.269,3578.1,2,74,4,65,3,74,1,70,2,76
-89.669,-6.2649,168.69,1,1.548,3579.6,4,64,3,74,1,70,2,76,4,64
